#separator:comma
#html:true
#tags column:4
#columns:Learnable,Definition,Audio,Level tags
"عِلَّةٌ/عِلَلٌ","cause(s), défaut(s), maladie(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896323_200106_1826_29.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"غَلا/يَغْلُو","augmenter de prix, exagérer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896324_200106_1826_42.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"فَسَّرَ/يُفَسِّرُ","expliquer, commenter","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896325_200106_1826_54.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"مادَّةٌ/مَوادُّ","matière(s), substance(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896326_200106_1827_05.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"مادِّيٌّ","matérialiste","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896327_200106_1827_20.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"وَلَّدَ/يُوَلِّدُ","engendrer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896328_200106_1827_32.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"أَبْرَأَ/يُبْرِئُ","guérir","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896398_200106_1829_07.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"أَبْرَصُ","lépreux","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896399_200106_1829_16.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"أَحَلَّ/يُحِلُّ","permettre, déclarer licite","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896400_200106_1829_26.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"ادَّخَرَ/يَدَّخِرُ","mettre de côté","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896401_200211_2033_59.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"أَعادَ/يُعيدُ","ramener, rétablir, réitérer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896403_200106_1829_46.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"أَكْمَهُ","aveugle-né","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896404_200106_1829_55.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"امْتَرى/يَمْتَرِي","douter","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896405_200211_2032_48.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"باهِرٌ","admirable, éclatant(e), évident(e)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896406_200106_1830_19.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"تَحَدٍّ","défi, challenge","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896407_200106_1830_30.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"ثِقَةٌ","confiance","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896409_200106_1830_40.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"جالَسَ/يُجالِسُ","tenir compagnie à","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896410_200106_1830_53.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"جَدَّدَ/يُجَدِّدُ","renouveler, stimuler","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896411_200106_1831_12.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"جَوٌّ","air, temps, ambiance","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896412_200106_1831_23.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"حَرَّمَ/يُحَرِّمُ","interdire, déclarer illicite","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896413_200106_1831_33.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"رَفْضٌ","rejet, réprobation","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896414_200106_1831_44.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"روحُ القُدُسِ","l'Esprit Saint, l'ange Gabriel","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896415_200106_1831_53.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"صَبِيٌّ/صِبْيَةٌ","enfant(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896416_200106_1832_04.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"غِنىً","richesse","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896417_200106_1832_14.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"مَأْلوفٌ","habituel(le)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896418_200106_1832_24.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"مسيح","(le) Messie (en grec Christ), l'Oint","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896419_200106_1832_34.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"مَهْدٌ","berceau","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896420_200106_1832_48.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"نَفَخَ/يَنْفُخُ","souffler, insuffler","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896421_200106_1833_03.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"هَيْئَةٌ","forme, aspect","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896423_200106_1833_12.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"وَحْيٌ","révélation","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896424_200106_1833_22.mp3]","Qissas_an-nabiyîn_(4ème_année)::25_Tableau_134"
"ابْتَعَدَ/يَبْتَعِدُ","s'éloigner","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896496_200211_2031_27.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"أَقْبَلَ/يُقْبِلُ إلى أوعلى","se diriger vers","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896497_200106_1834_44.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"البَتولُ","la Vierge","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896498_200106_1842_18.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"انْتِقالٌ","déplacement","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896499_200106_1842_27.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"تَبارَكَ","être exalté (Dieu)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896500_200106_1842_36.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"تَحَمَّلَ/يَتَحَمَّلُ","supporter, endurer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896501_200106_1842_46.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"تَفاخَرَ/يَتَفاخَرُ","s'enorgueillir, se vanter","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896502_200106_1842_55.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"تَنازُلٌ","renonciation, abandon","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896503_200106_1843_08.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"تَناوَلَ/يَتَناوَلُ","prendre, atteindre","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896504_200106_1843_21.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"تُهَمَةٌ-تُهْمَةٌ/تُهَمٌ","accusation(s),soupçon(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896506_200106_1843_30.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"جاهٌ","dignité, rang","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896507_200106_1843_42.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"حَرْبٌ/حُروبٌ","guerre(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896508_200106_1843_52.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"حَوارِيٌّ/حَوارِيّون","apôtre(s), disciple(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896509_200106_1835_10.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"رِحْلَةٌ/رِحْلَات","voyage(s), périple(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896510_200106_1844_02.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"رَخاءٌ","aisance, prospérité","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896511_200106_1844_12.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"رَدُّ فِعلٍ","réaction","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896512_200106_1844_25.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"سُنَّةٌ/سُنَنٌ","voie(s), habitude(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896513_200106_1844_35.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"سِياحَةٌ","voyage","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896514_200106_1844_45.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"صَفا/يَصْفُو","être pur","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896515_200106_1844_56.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"ضِيْقٌ","étroitesse, misère, gêne","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896516_200106_1845_06.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"طارَدَ/يُطارِدُ","attaquer, pourchasser","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896517_200106_1845_16.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"عامَّةُ الناسِ","les gens communs","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896518_200106_1845_29.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"قَذْفٌ","diffamation, calomnie","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896519_200106_1845_41.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"مُتْرَفٌ/مُتْرَفون","qui vit dans l'aisance","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896520_200106_1845_51.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"مُعَذَّبٌ/مُعَذَّبون","puni(s), châtié(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896521_200106_1846_01.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"ناصِرٌ/أَنصارٌ","auxiliaire(s), aide(s), partisan(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896522_200106_1846_21.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"نَصَبَ لَهُ الحَرْبَ","déclarer la guerre à qqn","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896523_200106_1835_42.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"نَصَبَ/يَنْصِبُ","élever, ériger","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896524_200106_1846_31.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"هَجَرَ/يَهْجُرُ","abandonner, quitter","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896526_200106_1846_43.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"يُسْرٌ","facilité","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896527_200106_1846_53.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"أُسْلوبٌ/أساليبُ","style(s), manière(s) d'agir","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896528_200106_1847_03.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"اطْمِئْنانٌ","sérénité, tranquillité","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896529_200106_1847_14.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"أَظْهَرَ/يُظْهِرُ","montrer, manifester","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896530_200106_1847_25.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"جِيلٌ/أَجْيالٌ","tribu(s), génération(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896531_200106_1847_34.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"صَرَحَ/يَصْرَحُ","exposer clairement","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896532_200106_1847_49.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"طالَبَ/يُطالِبُ","réclamer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896533_200106_1848_02.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"قادِمٌ","qui arrive","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896534_200106_1848_14.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"مائِدَةٌ","table dressée, garnie","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896535_200106_1848_25.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"مُتَأَدِّبٌ/ون","poli(s), éduqué(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896537_200106_1848_52.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"نَـزَّلَ/يُنَـزِّلُ","faire descendre","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896538_200106_1849_06.mp3]","Qissas_an-nabiyîn_(4ème_année)::26_Tableau_135-136"
"إلْحاحٌ","insistance","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896625_200106_1849_23.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"تَخَلُّصٌ, تَخَلَّصَ","délivrance, se débarrasser de","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896626_200106_1849_32.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"تَدَخَّلَ/يَتَدَخَّلُ","intervenir, se mêler","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896627_200106_1849_42.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"ثَورِيٌّ","révolutionnaire","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896628_200106_1849_51.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"خَطَرٌ/أَخْطارٌ","danger(s), risque(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896630_200106_1850_00.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"خَلَطَ/يَخْلِطُ","mélanger","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896631_200106_1850_22.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"سِياسَةٌ","politique","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896632_200106_1850_34.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"فَوْضَوِيٌّ","anarchiste","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896633_200106_1850_47.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"مَحْكَمَةٌ/مَحاكِمُ","tribunal(aux)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896634_200106_1850_55.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"إِصْدارٌ","émission, promulgation","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896635_200106_1851_04.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"أَصْدَرَ/يُصْدِرُ","édicter, promulguer, rendre (un jugement)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896636_200106_1851_13.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"اعْتِقادٌ/اعْتِقادات","croyance, certitude","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896637_200106_1851_37.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"أَفْرَطَ/يُفْرِطُ","exagérer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896638_200106_1852_01.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"حديثٌ مُتواتِرٌ","hadith notoire","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896639_200106_1852_12.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"حِرْصٌ","désir ardent","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896640_200106_1852_22.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"حَريصٌ/حَريصون","avide(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896641_200106_1852_32.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"خِنْـزيرٌ/خَنازيرُ","porc(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896642_200106_1852_44.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"دَّجّال","l'imposteur (l'antechrist)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896643_200106_1852_55.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"سَماعٌ","écoute, audition","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896644_200106_1853_07.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"شُبِّهَ لَهم","il leur a semblé que(un faux-semblant)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896645_200106_1853_17.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"شَبَّهَ/يُشَبِّهُ","comparer, assimiler","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896646_200106_1853_27.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"صَدَرَ/يَصْدُرُ","advenir, paraître, être promulgué","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896647_200106_1853_36.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"صَلْبٌ","crucifixion","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896648_200106_1853_46.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"صَليبٌ","croix","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896649_200106_1853_57.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"غَرَبَ/يَغْرُبُ","se coucher (le soleil)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896650_200106_1854_08.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"فَرَّطَ/يُفَرِّطُ","négliger, déprécier","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896651_200106_1854_17.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"مُتَواتِرٌ","fréquent(e),successif(ve)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896652_200106_1854_27.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"مُثْبِتٌ","attestant, confirmant","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896653_200106_1854_36.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"مُطَهَّرٌ","purifié","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896654_200106_1854_47.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"مُكَرَّمٌ","honoré","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896655_200106_1854_57.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"يَقينٌ","certitude","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896656_200106_1855_08.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"يومُ السَّبْتِ","le samedi","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896657_200106_1855_18.mp3]","Qissas_an-nabiyîn_(4ème_année)::27_Tableau_137-138"
"أُسْرَةٌ","famille","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896720_200106_1855_33.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"بالَغَ/يُبالِغُ","exagérer, amplifier","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896722_200106_1855_43.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"بِدافِعٍ مِن عِندِهِم","de leur propre chef","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896723_200106_1855_53.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"بَشَرِيٌّ","humain, propre à l'homme","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896724_200106_1856_03.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"بِعْثَةٌ","mission (prophétique)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896725_200106_1856_14.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"تَحْريفٌ","altération, dénaturation","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896726_200106_1856_38.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"تَقديسٌ","sanctification","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896727_200106_1856_48.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"تَقْليدٌ/تَقاليدُ","imitation, coutume","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896728_200106_1856_57.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"تَمَّ/يَتِمُّ","s'achever, être parfait","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896729_200106_1857_10.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"تَنَصَّرَ/يَتَنَصَّرُ","se convertir au christianisme","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896730_200106_1857_23.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"خَلا/يَخْلُو","se vider, passer, s'écouler","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896731_200106_1857_32.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"دافِعٌ","impulsion","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896732_200106_1857_43.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"دَرْبٌ/دُروبٌ","voie(s), chemin(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896734_200106_1857_52.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"رومِيٌّ","romain(e)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896735_200106_1858_01.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"سَلَكَ/يَسْلُكُ","suivre un chemin","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896736_200106_1858_10.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"شاعَ/يَشيعُ","se diffuser, se répandre","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896738_200106_1858_19.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"صَمَد","(l') Indispensable, Le Seul à pouvoir être imploré","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896739_200106_1858_31.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"عُضْوٌ/أَعْضاءٌ","membre(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896740_200106_1858_44.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"قُسْطَنْطين الكَبير","Constantin le Grand","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896741_200106_1858_57.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"كَنيسَةٌ/كَنائِسُ","église(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896742_200106_1859_07.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"مَسِيحِيَّة","(le) christianisme","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896743_200106_1859_16.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"مُؤَلَّفٌ مِن","composé de, constitué de","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896744_200106_1859_26.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"مُؤْلِمٌ","douloureux, affligeant","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896745_200106_1859_35.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"نَصْرانِيَّة","(la) chrétienté","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896746_200106_1859_44.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
"وَثَنِيَّةٌ","idolâtrie","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896747_200106_1859_53.mp3]","Qissas_an-nabiyîn_(4ème_année)::28_Tableau_139"
